exporter_code,year,exporter_name,exporter_iso3,import_value_kusd,quantity_tons,importer_code,importer_name,importer_iso3,product_code,product_description,US,Post2018,US_Post2018,ln_import_value,asinh_import_value
703,2011,Slovakia,SVK,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
703,2012,Slovakia,SVK,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
703,2013,Slovakia,SVK,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
703,2014,Slovakia,SVK,105.156,12.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,4.66490971033895,5.348614750162472
703,2015,Slovakia,SVK,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
703,2016,Slovakia,SVK,446.635,6.093,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.103978168197515,6.794890140039578
703,2017,Slovakia,SVK,227.478,1.05,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,5.431439925611507,6.120205542212025
703,2018,Slovakia,SVK,10716.329,33.32,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,9.27961724313141,9.97267111468449
703,2019,Slovakia,SVK,11260.165,84.825,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,9.329115359929615,10.022173737759214
703,2020,Slovakia,SVK,332.073,1.569,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.808361685174641,6.498504271928325
703,2021,Slovakia,SVK,126.713,3.231,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,4.849785558953433,5.535087437162098
703,2022,Slovakia,SVK,307.842,4.666,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.732829819264745,6.422736482944786
703,2023,Slovakia,SVK,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
703,2024,Slovakia,SVK,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
704,2008,Viet Nam,VNM,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
704,2009,Viet Nam,VNM,10.634,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,2.4539318454885697,3.05940708604474
704,2010,Viet Nam,VNM,505.703,1.5,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.227925033127451,6.919097698570262
704,2011,Viet Nam,VNM,1441.85,3.6,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.274375603266734,7.966829591056821
704,2012,Viet Nam,VNM,617.467,0.74,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.427243835518254,7.118773462048902
704,2013,Viet Nam,VNM,385.0,2.258,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,5.955837369464831,6.646392201468526
704,2014,Viet Nam,VNM,1665.744,9.416,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.418627301671681,8.111174420114734
704,2015,Viet Nam,VNM,719.96,3.865,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.58058365724388,7.272343317777549
704,2016,Viet Nam,VNM,955.0,4.645,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.862757913051401,7.554858795155856
704,2017,Viet Nam,VNM,1243.653,5.113,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.126612055191165,7.818955637678878
704,2018,Viet Nam,VNM,912.315,3.219,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.81708083751984,7.509132806101681
704,2019,Viet Nam,VNM,194.174,0.54,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.27389146838621,5.961908475469604
704,2020,Viet Nam,VNM,340.43,2.189,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.833142679961908,6.52335886214863
704,2021,Viet Nam,VNM,769.661,2.48,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.647248588155949,7.3390977607521615
704,2022,Viet Nam,VNM,1681.769,3.263,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,7.428195929868529,8.120748763547997
704,2023,Viet Nam,VNM,433.861,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.075026439794941,6.76587271498502
704,2024,Viet Nam,VNM,1.0,0.014,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.6931471805599453,0.881373587019543
705,2008,Slovenia,SVN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
705,2009,Slovenia,SVN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
705,2010,Slovenia,SVN,360.196,0.9,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,5.88942074728439,6.579797435206452
705,2011,Slovenia,SVN,341.466,0.6,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,5.836172382701688,6.526397437946231
705,2012,Slovenia,SVN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
705,2013,Slovenia,SVN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
705,2014,Slovenia,SVN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
705,2015,Slovenia,SVN,258.925,1.39,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,5.560393127864034,6.249689354011072
705,2016,Slovenia,SVN,18.033,0.088,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,2.946174314705647,3.5861184917360824
705,2017,Slovenia,SVN,59.8,0.276,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,4.107589788972121,4.784222743919167
705,2018,Slovenia,SVN,258.582,0.79,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.559072644983765,6.24836377778208
705,2019,Slovenia,SVN,247.295,0.175,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.514617555380238,6.203733224484999
705,2020,Slovenia,SVN,437.669,0.413,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.083745142351942,6.774611402594187
705,2021,Slovenia,SVN,644.924,2.25,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.47068184980282,7.162280262022439
705,2022,Slovenia,SVN,623.622,3.358,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.437146666771106,7.128692238977178
705,2023,Slovenia,SVN,1235.191,5.879,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,7.119790156823327,7.812128237393996
705,2024,Slovenia,SVN,385.661,0.343,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.957548340152499,6.6481076066498
710,2008,South Africa,ZAF,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
710,2009,South Africa,ZAF,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
710,2010,South Africa,ZAF,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
710,2011,South Africa,ZAF,68.433,0.6,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,4.24036225881917,4.919055724432029
710,2012,South Africa,ZAF,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
710,2013,South Africa,ZAF,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
